Order_ID,Order_Date,Customer_ID,City,Restaurant,Food_Category,Quantity,Price,Discount,Delivery_Fee,Payment_Method,Order_Status,Rating,Total_Amount
ORD00992,2025-01-28,CUST0192,Hyderabad,Nawab Kitchen,South Indian,3,184.39,14.18,30,UPI,Delivered,4.5,568.99
ORD02487,2025-01-28,CUST0798,Pune,Cafe Central,North Indian,2,256.89,71.02,30,Credit Card,Delivered,4.4,472.76
ORD01026,2025-01-28,CUST0613,Kochi,Kerala Kitchen,Biryani,1,289.88,24.8,20,Cash,Delivered,4.3,285.08
ORD02041,2025-01-28,CUST0631,Kolkata,East Spice,Biryani,2,343.16,31.02,50,UPI,Delivered,4.2,705.3
ORD02121,2025-01-28,CUST0145,Bengaluru,Garden Kitchen,Biryani,2,393.87,11.16,20,Credit Card,Delivered,3.7,796.58
ORD01829,2025-01-28,CUST0278,Kochi,Coconut Cafe,Desserts,1,147.49,28.08,20,UPI,Delivered,3.4,139.41
ORD01977,2025-01-29,CUST0660,Delhi,Delhi Zaika,South Indian,1,126.84,24.06,40,Credit Card,Delivered,4.0,142.78
ORD02108,2025-01-29,CUST0375,Chennai,Spice Hub,Biryani,2,310.63,79.77,20,UPI,Delivered,4.6,561.49
ORD01548,2025-01-29,CUST0339,Pune,Pune Pantry,Pizza,2,345.12,106.51,40,Credit Card,Delivered,3.8,623.73
ORD01061,2025-01-29,CUST0732,Pune,Deccan Kitchen,North Indian,1,337.66,65.78,30,Credit Card,Delivered,5.0,301.88
ORD01883,2025-01-29,CUST0707,Mumbai,Bombay Bites,Desserts,1,171.05,18.76,50,UPI,Delivered,4.5,202.29
ORD02189,2025-01-29,CUST0251,Mumbai,Bombay Bites,Burgers,2,239.37,90.46,40,UPI,Delivered,3.5,428.28
ORD00004,2025-01-30,CUST0107,Bengaluru,South Spice,Burgers,1,167.88,4.69,20,UPI,Delivered,3.6,183.19
ORD00362,2025-01-30,CUST0798,Pune,Cafe Central,Pizza,1,330.43,1.86,20,Cash,Delivered,3.5,348.57
ORD02989,2025-01-30,CUST0500,Chennai,Urban Tiffin,Chinese,1,348.61,9.65,20,Cash,Delivered,4.0,358.96
ORD00914,2025-01-30,CUST0183,Chennai,Spice Hub,Pizza,1,435.77,32.85,50,Debit Card,Delivered,3.0,452.92
ORD01907,2025-01-30,CUST0208,Hyderabad,Nawab Kitchen,Biryani,1,203.73,36.25,40,Debit Card,Delivered,3.6,207.48
ORD00670,2025-01-30,CUST0519,Pune,Cafe Central,Healthy Food,3,444.02,27.8,30,UPI,Delivered,4.5,1334.26
ORD02797,2025-01-30,CUST0520,Chennai,Urban Tiffin,South Indian,1,110.44,15.45,20,Debit Card,Delivered,,114.99
ORD01395,2025-01-30,CUST0514,Kolkata,Kolkata Kitchen,South Indian,1,215.85,23.44,30,Debit Card,Delivered,3.2,222.41
ORD00826,2025-01-30,CUST0023,Bengaluru,Tech Tadka,North Indian,3,257.76,42.07,40,UPI,Delivered,4.1,771.21
ORD02613,2025-01-30,CUST0128,Mumbai,Coastal Kitchen,North Indian,3,312.67,81.98,20,UPI,Delivered,3.9,876.03
ORD02896,2025-01-30,CUST0461,Bengaluru,Bengaluru Bowl,North Indian,2,304.96,105.58,40,UPI,Delivered,4.3,544.34
ORD00610,2025-01-30,CUST0695,Bengaluru,Bengaluru Bowl,Healthy Food,2,237.62,54.63,20,Debit Card,Returned,4.7,440.61
ORD00651,2025-01-31,CUST0693,Bengaluru,Bengaluru Bowl,Biryani,1,296.23,9.95,20,UPI,Delivered,3.5,306.28
ORD02273,2025-01-31,CUST0641,Delhi,Delhi Zaika,Biryani,3,301.04,130.53,40,UPI,Delivered,4.6,812.59
ORD01005,2025-01-31,CUST0525,Kochi,Kerala Kitchen,South Indian,2,191.15,21.6,50,Wallet,Delivered,3.6,410.7
ORD00898,2025-01-31,CUST0330,Hyderabad,Deccan Delights,Chinese,3,296.69,135.62,30,Cash,Delivered,4.3,784.45
ORD02627,2025-01-31,CUST0663,Hyderabad,Nawab Kitchen,Desserts,1,219.51,9.11,40,UPI,Delivered,4.8,250.4
ORD00083,2025-01-31,CUST0556,Bengaluru,Garden Kitchen,Biryani,1,194.57,16.66,20,Credit Card,Delivered,4.3,197.91
ORD00184,2025-02-01,CUST0028,Hyderabad,Biryani Point,Biryani,1,318.79,55.57,20,Credit Card,Delivered,4.4,283.22
ORD02306,2025-02-01,CUST0304,Kolkata,East Spice,Burgers,1,196.79,12.53,20,UPI,Delivered,4.7,204.26
ORD01776,2025-02-01,CUST0693,Mumbai,Bombay Bites,Biryani,1,214.98,20.39,50,Debit Card,Delivered,4.4,244.59
ORD00250,2025-02-01,CUST0416,Mumbai,Bombay Bites,Biryani,2,302.48,66.75,20,UPI,Delivered,4.4,558.21
ORD01471,2025-02-01,CUST0634,Kochi,Coconut Cafe,North Indian,2,323.23,112.41,50,UPI,Delivered,4.5,584.05
ORD02363,2025-02-01,CUST0241,Kochi,Coconut Cafe,Burgers,2,245.0,40.94,30,Credit Card,Delivered,3.7,479.06
ORD01415,2025-02-01,CUST0714,Bengaluru,Bengaluru Bowl,South Indian,2,184.17,40.91,20,Wallet,Delivered,4.1,347.43
ORD00902,2025-02-01,CUST0546,Pune,Cafe Central,Biryani,2,347.89,0.78,40,Debit Card,Delivered,,735.0
ORD01087,2025-02-02,CUST0559,Kochi,Kerala Kitchen,North Indian,1,324.61,49.57,60,UPI,Delivered,4.2,335.04
ORD01529,2025-02-02,CUST0498,Pune,Deccan Kitchen,Pizza,1,250.31,15.84,60,Cash,Delivered,3.5,294.47
ORD02899,2025-02-03,CUST0421,Pune,Marathi Meals,Pizza,1,381.87,46.46,50,UPI,Delivered,4.2,385.41
ORD00298,2025-02-03,CUST0002,Chennai,Urban Tiffin,Desserts,1,189.52,15.22,20,Credit Card,Delivered,4.0,194.3
ORD01274,2025-02-03,CUST0386,Chennai,Chennai Bites,North Indian,2,361.87,100.12,30,Wallet,Delivered,3.1,653.62
ORD00418,2025-02-04,CUST0176,Mumbai,Mumbai Masala,Biryani,3,347.48,182.64,30,Debit Card,Delivered,4.2,889.8
ORD00677,2025-02-04,CUST0634,Pune,Cafe Central,Pizza,3,341.56,188.87,20,UPI,Delivered,3.6,855.81
ORD00055,2025-02-04,CUST0601,Kochi,Kerala Kitchen,North Indian,2,259.89,22.13,30,UPI,Delivered,4.1,527.65
ORD00844,2025-02-04,CUST0800,Bengaluru,Garden Kitchen,Chinese,1,261.91,2.62,30,Wallet,Delivered,3.9,289.29
ORD01792,2025-02-04,CUST0672,Mumbai,Bombay Bites,North Indian,3,464.71,0.53,30,UPI,Delivered,4.0,1423.6
ORD00360,2025-02-04,CUST0226,Delhi,Delhi Zaika,Pizza,2,375.45,32.51,60,Debit Card,Delivered,3.5,778.39
ORD00431,2025-02-04,CUST0776,Mumbai,Coastal Kitchen,Healthy Food,1,274.83,43.52,30,UPI,Delivered,5.0,261.31
ORD00814,2025-02-04,CUST0610,Bengaluru,South Spice,North Indian,1,303.25,54.46,20,UPI,Delivered,4.7,268.79
ORD02262,2025-02-05,CUST0494,Kolkata,Bengal Feast,Biryani,1,255.9,26.38,40,UPI,Delivered,4.9,269.52
ORD01249,2025-02-05,CUST0407,Chennai,Chennai Bites,Chinese,2,326.8,83.62,30,Credit Card,Delivered,4.8,599.98
ORD00086,2025-02-05,CUST0270,Bengaluru,South Spice,Biryani,1,297.48,24.65,60,UPI,Delivered,3.8,332.83
ORD01779,2025-02-05,CUST0191,Bengaluru,Tech Tadka,Biryani,1,344.06,52.4,20,Debit Card,Delivered,3.8,311.66
ORD01703,2025-02-06,CUST0490,Kochi,Kerala Kitchen,Chinese,1,217.13,9.17,30,Debit Card,Delivered,4.7,237.96
ORD00834,2025-02-06,CUST0078,Bengaluru,South Spice,Burgers,1,160.89,15.58,30,UPI,Delivered,3.7,175.31
ORD00832,2025-02-06,CUST0145,Hyderabad,Nawab Kitchen,Healthy Food,4,240.92,175.53,60,Debit Card,Delivered,4.6,848.15
ORD00673,2025-02-06,CUST0168,Mumbai,Tandoor Tales,Burgers,1,216.95,14.27,30,Credit Card,Delivered,4.8,232.68
ORD02600,2025-02-06,CUST0436,Chennai,Urban Tiffin,North Indian,1,177.72,0.42,40,Credit Card,Delivered,5.0,217.3
ORD00510,2025-02-06,CUST0086,Hyderabad,Deccan Delights,Chinese,1,358.7,7.2,40,Cash,Delivered,4.3,391.5
ORD01719,2025-02-06,CUST0267,Bengaluru,Bengaluru Bowl,Pizza,1,326.76,42.68,20,UPI,Delivered,3.9,304.08
ORD00355,2025-02-07,CUST0563,Kolkata,East Spice,Chinese,2,274.12,21.52,20,UPI,Cancelled,4.5,546.72
ORD02316,2025-02-07,CUST0427,Kochi,Malabar Bites,Desserts,1,99.07,16.29,20,Credit Card,Delivered,4.3,102.78
ORD02908,2025-02-07,CUST0413,Pune,Cafe Central,Chinese,1,279.82,41.97,30,Wallet,Delivered,3.8,267.85
ORD02488,2025-02-07,CUST0116,Delhi,Street Feast,South Indian,2,236.85,63.9,50,Credit Card,Delivered,3.9,459.8
ORD01746,2025-02-07,CUST0796,Mumbai,Coastal Kitchen,North Indian,1,285.15,27.55,40,UPI,Delivered,4.5,297.6
ORD01389,2025-02-07,CUST0624,Bengaluru,Garden Kitchen,Burgers,1,214.58,19.39,40,Credit Card,Delivered,5.0,235.19
ORD00450,2025-02-07,CUST0342,Hyderabad,Nawab Kitchen,North Indian,2,220.72,79.83,60,UPI,Cancelled,3.2,421.61
ORD01682,2025-02-07,CUST0493,Bengaluru,Tech Tadka,Biryani,2,179.46,19.08,20,UPI,Delivered,4.7,359.84
ORD02069,2025-02-07,CUST0382,Bengaluru,Tech Tadka,Pizza,3,356.56,170.73,30,UPI,Cancelled,4.0,928.95
ORD01659,2025-02-08,CUST0344,Bengaluru,Tech Tadka,North Indian,1,302.49,8.03,50,UPI,Delivered,4.5,344.46
ORD01237,2025-02-08,CUST0127,Hyderabad,Biryani Point,Chinese,3,374.16,211.03,40,Debit Card,Delivered,3.3,951.45
ORD01793,2025-02-08,CUST0363,Pune,Deccan Kitchen,Chinese,1,256.59,7.86,40,UPI,Delivered,4.0,288.73
ORD00520,2025-02-08,CUST0218,Kolkata,East Spice,Biryani,1,314.34,57.42,30,Cash,Delivered,4.9,286.92
ORD00341,2025-02-08,CUST0195,Kochi,Coconut Cafe,North Indian,4,253.73,127.37,20,Wallet,Delivered,3.2,907.55
ORD02339,2025-02-08,CUST0751,Bengaluru,Garden Kitchen,Chinese,3,197.54,38.47,30,Credit Card,Delivered,4.2,584.15
ORD01404,2025-02-08,CUST0532,Chennai,Chennai Bites,North Indian,1,176.37,21.08,50,UPI,Delivered,4.5,205.29
ORD00577,2025-02-08,CUST0776,Delhi,Street Feast,North Indian,1,251.26,47.57,30,Credit Card,Delivered,4.7,233.69
ORD02257,2025-02-08,CUST0489,Mumbai,Tandoor Tales,Biryani,2,330.56,126.28,20,Credit Card,Cancelled,3.5,554.84
ORD01332,2025-02-09,CUST0194,Kolkata,Bengal Feast,Biryani,2,275.43,7.55,20,UPI,Returned,3.9,563.31
ORD02307,2025-02-09,CUST0293,Hyderabad,Biryani Point,Pizza,1,442.69,45.06,40,UPI,Delivered,4.1,437.63
ORD02632,2025-02-09,CUST0778,Chennai,Dosa House,Pizza,3,323.14,16.35,30,Wallet,Delivered,5.0,983.07
ORD00239,2025-02-09,CUST0736,Chennai,Chennai Bites,Pizza,2,385.38,96.03,40,UPI,Delivered,4.8,714.73
ORD01944,2025-02-09,CUST0064,Delhi,Delhi Zaika,South Indian,2,135.05,18.63,20,Debit Card,Delivered,3.4,271.47
ORD01352,2025-02-09,CUST0391,Kochi,Coastal Treats,South Indian,2,149.74,40.86,30,UPI,Delivered,5.0,288.62
ORD02000,2025-02-09,CUST0774,Bengaluru,South Spice,Biryani,1,259.66,3.5,40,Debit Card,Delivered,4.6,296.16
ORD02587,2025-02-09,CUST0768,Bengaluru,Tech Tadka,South Indian,2,172.86,52.58,30,UPI,Cancelled,4.4,323.14
ORD00619,2025-02-10,CUST0342,Delhi,Capital Bites,Biryani,1,335.3,56.82,30,Debit Card,Cancelled,3.5,308.48
ORD01588,2025-02-10,CUST0443,Kochi,Coastal Treats,Biryani,1,165.68,20.59,40,Wallet,Cancelled,4.2,185.09
ORD01310,2025-02-10,CUST0769,Delhi,Street Feast,Burgers,2,197.99,11.59,30,UPI,Delivered,3.7,414.39
ORD00512,2025-02-10,CUST0285,Bengaluru,Tech Tadka,Biryani,1,345.06,54.92,20,Credit Card,Delivered,4.7,310.14
ORD00299,2025-02-10,CUST0304,Delhi,Capital Bites,Desserts,1,152.39,1.0,20,Credit Card,Delivered,2.7,171.39
ORD01342,2025-02-10,CUST0800,Delhi,Delhi Zaika,Pizza,1,413.1,41.94,40,Cash,Delivered,3.3,411.16
ORD01655,2025-02-10,CUST0432,Chennai,Urban Tiffin,South Indian,1,142.31,27.97,40,Debit Card,Delivered,4.0,154.34
ORD00401,2025-02-10,CUST0735,Bengaluru,Bengaluru Bowl,Chinese,3,256.53,99.55,50,Cash,Delivered,5.0,720.04
ORD00565,2025-02-10,CUST0556,Mumbai,Mumbai Masala,Biryani,1,233.2,12.41,30,UPI,Cancelled,3.8,250.79
ORD00993,2025-02-10,CUST0631,Bengaluru,Bengaluru Bowl,Chinese,1,233.48,10.45,20,UPI,Delivered,3.6,243.03
ORD00519,2025-02-10,CUST0204,Pune,Marathi Meals,Biryani,1,213.39,15.46,30,Debit Card,Delivered,4.3,227.93
ORD00229,2025-02-11,CUST0113,Mumbai,Bombay Bites,Biryani,2,243.81,89.33,20,UPI,Delivered,4.7,418.29
ORD00207,2025-02-11,CUST0411,Hyderabad,Biryani Point,South Indian,1,186.4,19.45,30,UPI,Delivered,4.5,196.95
ORD02455,2025-02-11,CUST0676,Chennai,Dosa House,North Indian,2,249.5,83.48,20,Credit Card,Delivered,4.5,435.52
ORD00699,2025-02-11,CUST0445,Hyderabad,Biryani Point,Burgers,1,234.87,46.21,30,Credit Card,Delivered,5.0,218.66
ORD00496,2025-02-12,CUST0601,Pune,Pune Pantry,Desserts,1,139.12,15.35,20,Cash,Delivered,3.7,143.77
ORD01654,2025-02-12,CUST0665,Chennai,Dosa House,South Indian,4,153.64,15.0,40,UPI,Delivered,4.5,639.56
ORD01497,2025-02-12,CUST0758,Mumbai,Bombay Bites,Healthy Food,2,319.01,109.49,30,UPI,Delivered,2.9,558.53
ORD02854,2025-02-12,CUST0122,Delhi,Delhi Zaika,South Indian,1,168.96,26.75,40,UPI,Delivered,4.5,182.21
ORD01096,2025-02-12,CUST0673,Hyderabad,Hyderabad House,North Indian,1,257.04,37.93,30,Credit Card,Delivered,,249.11
ORD00151,2025-02-12,CUST0795,Delhi,Delhi Zaika,Desserts,3,189.48,76.53,30,Cash,Delivered,4.2,521.91
ORD01475,2025-02-12,CUST0363,Kochi,Malabar Bites,Burgers,3,203.45,59.25,30,UPI,Delivered,4.9,581.1
ORD02163,2025-02-12,CUST0719,Bengaluru,Garden Kitchen,Biryani,1,316.34,16.03,20,Credit Card,Cancelled,4.8,320.31
ORD01976,2025-02-13,CUST0092,Chennai,Chennai Bites,North Indian,2,333.06,55.83,30,UPI,Returned,3.9,640.29
ORD02686,2025-02-13,CUST0574,Bengaluru,Tech Tadka,Healthy Food,1,336.09,61.38,40,Cash,Delivered,5.0,314.71
ORD00102,2025-02-13,CUST0188,Hyderabad,Nawab Kitchen,Chinese,2,234.13,82.71,30,Wallet,Delivered,3.6,415.55
ORD01041,2025-02-13,CUST0582,Bengaluru,Tech Tadka,South Indian,2,196.36,28.46,30,UPI,Delivered,3.8,394.26
ORD00205,2025-02-13,CUST0710,Chennai,Dosa House,Pizza,1,337.11,61.51,50,Credit Card,Delivered,4.2,325.6
ORD02694,2025-02-13,CUST0471,Chennai,Dosa House,Biryani,1,317.46,17.73,40,UPI,Returned,3.9,339.73
ORD01246,2025-02-13,CUST0297,Hyderabad,Deccan Delights,South Indian,1,182.26,7.26,30,UPI,Cancelled,4.8,205.0
ORD02438,2025-02-13,CUST0753,Mumbai,Tandoor Tales,Biryani,1,287.5,3.95,40,,Delivered,4.8,323.55
ORD02546,2025-02-13,CUST0449,Pune,Marathi Meals,North Indian,1,335.34,52.65,20,UPI,Delivered,3.5,302.69
ORD01809,2025-02-14,CUST0233,Mumbai,Mumbai Masala,Burgers,1,221.1,40.77,50,UPI,Delivered,4.3,230.33
ORD00658,2025-02-14,CUST0163,Bengaluru,South Spice,Biryani,1,344.97,20.7,40,UPI,Cancelled,5.0,364.27
ORD02199,2025-02-14,CUST0427,Delhi,Delhi Zaika,North Indian,2,172.65,2.35,50,UPI,Delivered,4.1,392.95
ORD02729,2025-02-14,CUST0422,Chennai,Urban Tiffin,Pizza,1,265.6,24.94,20,Credit Card,Delivered,5.0,260.66
ORD00527,2025-02-14,CUST0254,Chennai,Chennai Bites,Pizza,2,334.1,52.32,50,Cash,Delivered,3.5,665.88
ORD02897,2025-02-14,CUST0278,Mumbai,Bombay Bites,Biryani,1,245.35,13.9,20,UPI,Delivered,4.3,251.45
ORD00860,2025-02-14,CUST0389,Kolkata,East Spice,Biryani,3,236.76,101.69,20,UPI,Delivered,3.1,628.59
ORD02384,2025-02-14,CUST0010,Hyderabad,Nawab Kitchen,Healthy Food,2,302.85,116.23,20,Credit Card,Delivered,4.0,509.47
ORD01106,2025-02-14,CUST0321,Hyderabad,Biryani Point,Biryani,1,240.75,28.26,50,UPI,Delivered,4.2,262.49
ORD01931,2025-02-14,CUST0455,Bengaluru,South Spice,Burgers,2,179.66,55.68,40,Debit Card,Delivered,4.6,343.64
ORD01807,2025-02-15,CUST0667,Chennai,Spice Hub,Pizza,1,265.06,52.7,20,Credit Card,Delivered,4.7,232.36
ORD01346,2025-02-15,CUST0380,Chennai,Chennai Bites,Burgers,2,181.83,24.24,30,Cash,Cancelled,4.7,369.42
ORD00354,2025-02-15,CUST0365,Mumbai,Bombay Bites,Biryani,2,283.07,78.3,40,UPI,Delivered,3.3,527.84
ORD01633,2025-02-15,CUST0748,Delhi,Punjabi Rasoi,Chinese,1,261.56,43.34,30,UPI,Delivered,4.0,248.22
ORD01173,2025-02-15,CUST0500,Hyderabad,Hyderabad House,Pizza,1,284.47,24.1,20,UPI,Delivered,3.7,280.37
ORD00750,2025-02-15,CUST0143,Mumbai,Mumbai Masala,North Indian,1,366.8,8.57,20,Wallet,Delivered,3.4,378.23
ORD00526,2025-02-15,CUST0289,Mumbai,Mumbai Masala,North Indian,2,208.24,51.27,50,UPI,Delivered,4.8,415.21
ORD01045,2025-02-15,CUST0350,Hyderabad,Deccan Delights,Pizza,1,341.77,5.53,50,Wallet,Cancelled,4.2,386.24
ORD02967,2025-02-16,CUST0154,Delhi,Street Feast,North Indian,1,366.1,7.69,50,UPI,Delivered,4.1,408.41
ORD01834,2025-02-16,CUST0731,Kolkata,Kolkata Kitchen,South Indian,2,129.06,10.15,30,UPI,Delivered,4.0,277.97
ORD01663,2025-02-16,CUST0380,Chennai,Spice Hub,Biryani,1,326.73,41.89,20,UPI,Delivered,4.2,304.84
ORD01402,2025-02-16,CUST0119,Kolkata,Biryani Corner,Chinese,2,295.88,105.59,40,Credit Card,Cancelled,4.8,526.17
ORD01154,2025-02-16,CUST0637,Bengaluru,Tech Tadka,North Indian,3,252.33,73.6,30,Credit Card,Delivered,3.9,713.39
ORD00440,2025-02-16,CUST0727,Hyderabad,Hyderabad House,North Indian,1,391.52,68.27,20,Debit Card,Delivered,3.4,343.25
ORD00637,2025-02-16,CUST0367,Chennai,Urban Tiffin,Chinese,4,237.01,43.21,20,UPI,Delivered,5.0,924.83
ORD00320,2025-02-16,CUST0422,Bengaluru,Garden Kitchen,Biryani,1,285.66,35.39,30,Credit Card,Delivered,3.7,280.27
ORD02794,2025-02-16,CUST0773,Bengaluru,Garden Kitchen,Healthy Food,1,414.42,79.09,30,Cash,Delivered,2.6,365.33
ORD00031,2025-02-16,CUST0022,Kolkata,East Spice,Healthy Food,2,422.24,133.95,50,Cash,Delivered,4.4,760.53
ORD00742,2025-02-16,CUST0659,Delhi,Delhi Zaika,Biryani,1,383.13,20.55,50,Credit Card,Delivered,4.3,412.58
ORD00033,2025-02-16,CUST0748,Pune,Deccan Kitchen,Desserts,1,188.12,8.7,50,UPI,Delivered,4.9,229.42
ORD01535,2025-02-16,CUST0102,Delhi,Capital Bites,Healthy Food,2,269.25,33.25,20,UPI,Delivered,3.9,525.25
ORD00225,2025-02-16,CUST0268,Kochi,Coastal Treats,North Indian,1,199.02,24.8,30,UPI,Cancelled,4.7,204.22
ORD01602,2025-02-17,CUST0039,Kochi,Coconut Cafe,South Indian,2,136.31,52.79,40,Wallet,Delivered,5.0,259.83
ORD01616,2025-02-17,CUST0739,Chennai,Spice Hub,Pizza,1,246.89,33.86,20,Wallet,Delivered,5.0,233.03
ORD02115,2025-02-17,CUST0014,Chennai,Spice Hub,Burgers,3,214.76,127.99,30,Credit Card,Delivered,3.4,546.29
ORD01425,2025-02-17,CUST0526,Chennai,Urban Tiffin,South Indian,1,263.61,10.3,30,UPI,Delivered,4.2,283.31
ORD01855,2025-02-17,CUST0007,Kolkata,Kolkata Kitchen,South Indian,1,193.51,28.77,30,Wallet,Delivered,4.7,194.74
ORD02321,2025-02-17,CUST0117,Kochi,Malabar Bites,North Indian,1,270.07,29.69,20,UPI,Delivered,4.1,260.38
ORD02811,2025-02-17,CUST0561,Pune,Deccan Kitchen,South Indian,1,230.42,14.51,20,Debit Card,Delivered,3.9,235.91
ORD01963,2025-02-17,CUST0779,Kolkata,Biryani Corner,Chinese,1,268.26,47.62,40,UPI,Cancelled,3.7,260.64
ORD00781,2025-02-17,CUST0145,Delhi,Street Feast,Biryani,2,173.79,27.06,40,Wallet,Cancelled,4.4,360.52
ORD01204,2025-02-17,CUST0324,Mumbai,Bombay Bites,Chinese,2,273.49,50.3,50,UPI,Delivered,3.9,546.68
ORD00624,2025-02-17,CUST0612,Pune,Marathi Meals,Chinese,4,296.74,64.5,40,UPI,Cancelled,4.3,1162.46
ORD01911,2025-02-17,CUST0430,Pune,Marathi Meals,Chinese,2,259.7,56.38,30,Debit Card,Cancelled,3.8,493.02
ORD02259,2025-02-18,CUST0610,Mumbai,Mumbai Masala,Burgers,2,263.87,39.59,40,Wallet,Delivered,5.0,528.15
ORD00492,2025-02-18,CUST0096,Delhi,Capital Bites,Burgers,1,282.34,53.67,20,Credit Card,Delivered,4.0,248.67
ORD00598,2025-02-18,CUST0739,Mumbai,Coastal Kitchen,Pizza,2,310.82,41.31,20,UPI,Delivered,4.2,600.33
ORD01147,2025-02-18,CUST0402,Hyderabad,Hyderabad House,South Indian,1,149.39,13.83,30,UPI,Delivered,3.4,165.56
ORD00930,2025-02-18,CUST0789,Chennai,Chennai Bites,Pizza,1,351.33,41.58,40,Credit Card,Delivered,3.8,349.75
ORD01461,2025-02-18,CUST0731,Pune,Pune Pantry,Chinese,2,241.85,21.44,20,Debit Card,Delivered,4.1,482.26
ORD00183,2025-02-18,CUST0796,Delhi,Street Feast,Biryani,1,253.04,14.35,20,Debit Card,Delivered,4.4,258.69
ORD01957,2025-02-18,CUST0011,Hyderabad,Nawab Kitchen,Burgers,1,162.79,2.69,30,Credit Card,Delivered,3.6,190.1
ORD01036,2025-02-18,CUST0289,Bengaluru,Garden Kitchen,Desserts,1,194.32,8.47,30,Credit Card,Delivered,5.0,215.85
ORD01926,2025-02-18,CUST0558,Bengaluru,Tech Tadka,Biryani,1,215.48,17.01,40,UPI,Cancelled,2.8,238.47
ORD00060,2025-02-18,CUST0346,Kochi,Coconut Cafe,North Indian,2,390.55,153.35,40,UPI,Delivered,4.9,667.75
ORD02236,2025-02-19,CUST0147,Chennai,Dosa House,Chinese,1,324.24,48.25,40,Wallet,Delivered,3.8,315.99
ORD01194,2025-02-19,CUST0159,Chennai,Dosa House,Pizza,1,368.38,36.36,60,UPI,Delivered,,392.02
ORD01531,2025-02-19,CUST0108,Delhi,Delhi Zaika,Chinese,1,311.86,24.78,20,Debit Card,Delivered,4.3,307.08
ORD02916,2025-02-19,CUST0136,Kolkata,Bengal Feast,South Indian,1,152.88,1.36,40,UPI,Delivered,3.4,191.52
ORD02700,2025-02-19,CUST0493,Mumbai,Tandoor Tales,Healthy Food,3,338.4,121.3,20,UPI,Delivered,4.7,913.9
ORD00421,2025-02-19,CUST0682,Hyderabad,Hyderabad House,Healthy Food,2,349.72,79.59,30,UPI,Delivered,4.2,649.85
ORD02128,2025-02-19,CUST0424,Kolkata,Biryani Corner,Pizza,2,452.74,177.85,30,Debit Card,Delivered,4.0,757.63
ORD00043,2025-02-19,CUST0687,Kolkata,East Spice,Burgers,1,239.23,17.3,60,Cash,Delivered,4.1,281.93
ORD00574,2025-02-20,CUST0035,Mumbai,Coastal Kitchen,Pizza,1,452.65,44.55,20,UPI,Delivered,4.1,428.1
ORD00053,2025-02-20,CUST0274,Chennai,Urban Tiffin,North Indian,4,229.5,32.18,50,Debit Card,Delivered,2.9,935.82
ORD02125,2025-02-20,CUST0229,Hyderabad,Biryani Point,Chinese,3,275.59,89.69,40,UPI,Delivered,3.4,777.08
ORD01435,2025-02-20,CUST0494,Mumbai,Bombay Bites,South Indian,3,183.13,7.51,50,Debit Card,Delivered,4.3,591.88
ORD00702,2025-02-20,CUST0091,Hyderabad,Nawab Kitchen,Healthy Food,1,222.28,40.82,30,UPI,Delivered,4.8,211.46
ORD00664,2025-02-20,CUST0588,Bengaluru,Garden Kitchen,Pizza,2,295.79,10.15,60,UPI,Delivered,4.3,641.43
ORD01770,2025-02-21,CUST0571,Mumbai,Coastal Kitchen,Burgers,1,208.71,17.84,50,Cash,Delivered,4.6,240.87
ORD02628,2025-02-21,CUST0467,Delhi,Punjabi Rasoi,Pizza,2,300.34,103.08,50,Wallet,Cancelled,3.5,547.6
ORD01149,2025-02-21,CUST0295,Chennai,Dosa House,Healthy Food,1,349.7,50.84,50,Debit Card,Delivered,5.0,348.86
ORD02239,2025-02-21,CUST0053,Hyderabad,Hyderabad House,South Indian,2,188.97,52.7,50,Debit Card,Delivered,3.0,375.24
ORD00906,2025-02-21,CUST0205,Mumbai,Bombay Bites,North Indian,1,251.58,15.35,20,Debit Card,Delivered,,256.23
ORD02348,2025-02-22,CUST0002,Pune,Cafe Central,Biryani,2,213.31,78.01,50,UPI,Delivered,3.5,398.61
ORD00911,2025-02-22,CUST0111,Delhi,Delhi Zaika,Burgers,4,181.48,92.16,20,UPI,Delivered,,653.76
ORD00893,2025-02-22,CUST0133,Mumbai,Tandoor Tales,Chinese,1,220.63,10.53,50,UPI,Delivered,3.4,260.1
ORD02431,2025-02-22,CUST0263,Chennai,Chennai Bites,South Indian,3,126.23,4.75,40,Cash,Cancelled,3.8,413.94
ORD01043,2025-02-22,CUST0624,Bengaluru,Bengaluru Bowl,Burgers,3,247.87,104.33,40,UPI,Delivered,4.0,679.28
ORD01040,2025-02-22,CUST0710,Chennai,Spice Hub,Healthy Food,1,407.32,70.19,20,UPI,Delivered,3.6,357.13
ORD01518,2025-02-22,CUST0713,Chennai,Dosa House,Chinese,1,248.03,27.56,20,Debit Card,Delivered,3.8,240.47
ORD00886,2025-02-22,CUST0481,Mumbai,Mumbai Masala,Burgers,2,246.25,17.57,30,Debit Card,Delivered,4.4,504.93
ORD00805,2025-02-23,CUST0239,Hyderabad,Biryani Point,Chinese,1,216.9,8.54,50,UPI,Delivered,3.0,258.36
ORD01994,2025-02-23,CUST0106,Kolkata,East Spice,Chinese,1,334.97,41.45,20,Credit Card,Delivered,4.4,313.52
ORD01038,2025-02-23,CUST0662,Chennai,Spice Hub,Pizza,1,353.53,16.09,50,Debit Card,Delivered,3.6,387.44
